Date,Close
2015-11-19,0.759
2015-11-20,0.766
2015-11-23,0.754
2015-11-24,0.76
2015-11-25,0.759
2015-11-27,0.766
2015-11-30,0.774
2015-12-01,0.799
2015-12-02,0.793
2015-12-03,0.791
2015-12-04,0.823
2015-12-07,0.808
2015-12-08,0.819
2015-12-09,0.798
2015-12-10,0.804
2015-12-11,0.792
2015-12-14,0.794
2015-12-15,0.804
2015-12-16,0.809
2015-12-17,0.797
2015-12-18,0.784
2015-12-21,0.802
2015-12-22,0.803
2015-12-23,0.806
2015-12-24,0.809
2015-12-28,0.808
2015-12-29,0.821
2015-12-30,0.814
2015-12-31,0.804
2016-01-04,0.79
2016-01-05,0.802
2016-01-06,0.769
2016-01-07,0.739
2016-01-08,0.723
2016-01-11,0.724
2016-01-12,0.736
2016-01-13,0.714
2016-01-14,0.699
2016-01-15,0.661
2016-01-19,0.667
2016-01-20,0.67
2016-01-21,0.678
2016-01-22,0.694
2016-01-25,0.693
2016-01-26,0.7
2016-01-27,0.692
2016-01-28,0.684
2016-01-29,0.714
2016-02-01,0.715
2016-02-02,0.684
2016-02-03,0.688
2016-02-04,0.688
2016-02-05,0.645
2016-02-08,0.615
2016-02-09,0.622
2016-02-10,0.62
2016-02-11,0.617
2016-02-12,0.628
2016-02-16,0.658
2016-02-17,0.675
2016-02-18,0.733
2016-02-19,0.742
2016-02-22,0.769
2016-02-23,0.771
2016-02-24,0.776
2016-02-25,0.778
2016-02-26,0.773
2016-02-29,0.768
2016-03-01,0.802
2016-03-02,0.806
2016-03-03,0.799
2016-03-04,0.797
2016-03-07,0.792
2016-03-08,0.777
2016-03-09,0.777
2016-03-10,0.776
2016-03-11,0.789
2016-03-14,0.791
2016-03-15,0.787
2016-03-16,0.81
2016-03-17,0.803
2016-03-18,0.828
2016-03-21,0.83
2016-03-22,0.829
2016-03-23,0.843
2016-03-24,0.844
2016-03-28,0.853
2016-03-29,0.866
2016-03-30,0.875
2016-03-31,0.872
2016-04-01,0.885
2016-04-04,0.876
2016-04-05,0.875
2016-04-06,0.876
2016-04-07,0.867
2016-04-08,0.873
2016-04-11,0.878
2016-04-12,0.877
2016-04-13,0.899
2016-04-14,0.902
2016-04-15,0.909
2016-04-18,0.905
2016-04-19,0.889
2016-04-20,0.892
2016-04-21,0.891
2016-04-22,0.888
2016-04-25,0.892
2016-04-26,0.893
2016-04-27,0.913
2016-04-28,0.886
2016-04-29,0.87
2016-05-02,0.881
2016-05-03,0.871
2016-05-04,0.851
2016-05-05,0.856
2016-05-06,0.865
2016-05-09,0.864
2016-05-10,0.88
2016-05-11,0.883
2016-05-12,0.871
2016-05-13,1.003
2016-05-16,1.033
2016-05-17,1.035
2016-05-18,1.061
2016-05-19,1.066
2016-05-20,1.085
2016-05-23,1.087
2016-05-24,1.113
2016-05-25,1.109
2016-05-26,1.12
2016-05-27,1.127
2016-05-31,1.147
2016-06-01,1.149
2016-06-02,1.157
2016-06-03,1.141
2016-06-06,1.135
2016-06-07,1.137
2016-06-08,1.133
2016-06-09,1.163
2016-06-10,1.134
2016-06-13,1.148
2016-06-14,1.151
2016-06-15,1.162
2016-06-16,1.167
2016-06-17,1.147
2016-06-20,1.167
2016-06-21,1.16
2016-06-22,1.159
2016-06-23,1.19
2016-06-24,1.122
2016-06-27,1.11
2016-06-28,1.127
2016-06-29,1.145
2016-06-30,1.154
2016-07-01,1.145
2016-07-05,1.162
2016-07-06,1.17
2016-07-07,1.2
2016-07-08,1.248
2016-07-11,1.277
2016-07-12,1.296
2016-07-13,1.295
2016-07-14,1.309
2016-07-15,1.293
2016-07-18,1.3
2016-07-19,1.314
2016-07-20,1.331
2016-07-21,1.306
2016-07-22,1.342
2016-07-25,1.367
2016-07-26,1.39
2016-07-27,1.376
2016-07-28,1.379
2016-07-29,1.401
2016-08-01,1.392
2016-08-02,1.375
2016-08-03,1.379
2016-08-04,1.405
2016-08-05,1.428
2016-08-08,1.442
2016-08-09,1.445
2016-08-10,1.436
2016-08-11,1.465
2016-08-12,1.547
2016-08-15,1.546
2016-08-16,1.536
2016-08-17,1.501
2016-08-18,1.524
2016-08-19,1.528
2016-08-22,1.534
2016-08-23,1.547
2016-08-24,1.523
2016-08-25,1.513
2016-08-26,1.525
2016-08-29,1.524
2016-08-30,1.515
2016-08-31,1.508
2016-09-01,1.553
2016-09-02,1.538
2016-09-06,1.552
2016-09-07,1.529
2016-09-08,1.54
2016-09-09,1.464
2016-09-12,1.494
2016-09-13,1.472
2016-09-14,1.485
2016-09-15,1.541
2016-09-16,1.545
2016-09-19,1.566
2016-09-20,1.551
2016-09-21,1.595
2016-09-22,1.599
2016-09-23,1.597
2016-09-26,1.582
2016-09-27,1.636
2016-09-28,1.642
2016-09-29,1.657
2016-09-30,1.685
2016-10-03,1.683
2016-10-04,1.679
2016-10-05,1.678
2016-10-06,1.656
2016-10-07,1.644
2016-10-10,1.65
2016-10-11,1.626
2016-10-12,1.633
2016-10-13,1.607
2016-10-14,1.623
2016-10-17,1.613
2016-10-18,1.638
2016-10-19,1.634
2016-10-20,1.665
2016-10-21,1.661
2016-10-24,1.739
2016-10-25,1.767
2016-10-26,1.774
2016-10-27,1.738
2016-10-28,1.735
2016-10-31,1.75
2016-11-01,1.698
2016-11-02,1.691
2016-11-03,1.671
2016-11-04,1.661
2016-11-07,1.752
2016-11-08,1.75
2016-11-09,1.72
2016-11-10,1.666
2016-11-11,2.163
2016-11-14,2.057
2016-11-15,2.119
2016-11-16,2.253
2016-11-17,2.272
2016-11-18,2.296
2016-11-21,2.286
2016-11-22,2.303
2016-11-23,2.314
2016-11-25,2.319
2016-11-28,2.318
2016-11-29,2.296
2016-11-30,2.27
2016-12-01,2.158
2016-12-02,2.178
2016-12-05,2.263
2016-12-06,2.3
2016-12-07,2.341
2016-12-08,2.302
2016-12-09,2.261
2016-12-12,2.206
2016-12-13,2.245
2016-12-14,2.375
2016-12-15,2.431
2016-12-16,2.473
2016-12-19,2.503
2016-12-20,2.59
2016-12-21,2.606
2016-12-22,2.638
2016-12-23,2.703
2016-12-27,2.889
2016-12-28,2.69
2016-12-29,2.744
2016-12-30,2.629
2017-01-03,2.512
2017-01-04,2.571
2017-01-05,2.505
2017-01-06,2.539
2017-01-09,2.642
2017-01-10,2.622
2017-01-11,2.59
2017-01-12,2.547
2017-01-13,2.547
2017-01-17,2.49
2017-01-18,2.535
2017-01-19,2.59
2017-01-20,2.561
2017-01-23,2.588
2017-01-24,2.643
2017-01-25,2.654
2017-01-26,2.7
2017-01-27,2.752
2017-01-30,2.709
2017-01-31,2.689
2017-02-01,2.806
2017-02-02,2.842
2017-02-03,2.817
2017-02-06,2.889
2017-02-07,2.934
2017-02-08,2.921
2017-02-09,2.866
2017-02-10,2.798
2017-02-13,2.669
2017-02-14,2.679
2017-02-15,2.684
2017-02-16,2.641
2017-02-17,2.641
2017-02-21,2.735
2017-02-22,2.731
2017-02-23,2.478
2017-02-24,2.502
2017-02-27,2.574
2017-02-28,2.502
2017-03-01,2.534
2017-03-02,2.441
2017-03-03,2.427
2017-03-06,2.408
2017-03-07,2.435
2017-03-08,2.43
2017-03-09,2.43
2017-03-10,2.444
2017-03-13,2.511
2017-03-14,2.51
2017-03-15,2.529
2017-03-16,2.56
2017-03-17,2.615
2017-03-20,2.699
2017-03-21,2.611
2017-03-22,2.665
2017-03-23,2.64
2017-03-24,2.65
2017-03-27,2.669
2017-03-28,2.655
2017-03-29,2.647
2017-03-30,2.697
2017-03-31,2.686
2017-04-03,2.672
2017-04-04,2.485
2017-04-05,2.466
2017-04-06,2.484
2017-04-07,2.474
2017-04-10,2.411
2017-04-11,2.419
2017-04-12,2.399
2017-04-13,2.354
2017-04-17,2.447
2017-04-18,2.448
2017-04-19,2.458
2017-04-20,2.497
2017-04-21,2.507
2017-04-24,2.538
2017-04-25,2.583
2017-04-26,2.565
2017-04-27,2.605
2017-04-28,2.572
2017-05-01,2.629
2017-05-02,2.551
2017-05-03,2.57
2017-05-04,2.561
2017-05-05,2.561
2017-05-08,2.534
2017-05-09,2.538
2017-05-10,2.991
2017-05-11,3.119
2017-05-12,3.153
2017-05-15,3.312
2017-05-16,3.373
2017-05-17,3.149
2017-05-18,3.281
2017-05-19,3.357
2017-05-22,3.428
2017-05-23,3.382
2017-05-24,3.42
2017-05-25,3.413
2017-05-26,3.501
2017-05-30,3.576
2017-05-31,3.563
2017-06-01,3.563
2017-06-02,3.545
2017-06-05,3.653
2017-06-06,3.637
2017-06-07,3.681
2017-06-08,3.948
2017-06-09,3.693
2017-06-12,3.702
2017-06-13,3.737
2017-06-14,3.745
2017-06-15,3.761
2017-06-16,3.742
2017-06-19,3.883
2017-06-20,3.877
2017-06-21,3.936
2017-06-22,3.909
2017-06-23,3.797
2017-06-26,3.755
2017-06-27,3.618
2017-06-28,3.746
2017-06-29,3.62
2017-06-30,3.568
2017-07-03,3.439
2017-07-05,3.531
2017-07-06,3.541
2017-07-07,3.622
2017-07-10,3.794
2017-07-11,3.848
2017-07-12,4.011
2017-07-13,3.965
2017-07-14,4.071
2017-07-17,4.054
2017-07-18,4.096
2017-07-19,4.075
2017-07-20,4.134
2017-07-21,4.149
2017-07-24,4.101
2017-07-25,4.081
2017-07-26,4.128
2017-07-27,3.992
2017-07-28,4.058
2017-07-31,4.011
2017-08-01,4.06
2017-08-02,4.058
2017-08-03,4.109
2017-08-04,4.127
2017-08-07,4.254
2017-08-08,4.203
2017-08-09,4.248
2017-08-10,4.066
2017-08-11,3.85
2017-08-14,4.157
2017-08-15,4.122
2017-08-16,4.076
2017-08-17,3.986
2017-08-18,3.986
2017-08-21,3.928
2017-08-22,4.016
2017-08-23,4.096
2017-08-24,4.081
2017-08-25,4.047
2017-08-28,4.076
2017-08-29,4.069
2017-08-30,4.093
2017-08-31,4.186
2017-09-01,4.211
2017-09-05,4.099
2017-09-06,4.096
2017-09-07,4.115
2017-09-08,4.044
2017-09-11,4.175
2017-09-12,4.19
2017-09-13,4.209
2017-09-14,4.185
2017-09-15,4.45
2017-09-18,4.633
2017-09-19,4.628
2017-09-20,4.591
2017-09-21,4.466
2017-09-22,4.422
2017-09-25,4.224
2017-09-26,4.248
2017-09-27,4.341
2017-09-28,4.34
2017-09-29,4.416
2017-10-02,4.422
2017-10-03,4.431
2017-10-04,4.468
2017-10-05,4.466
2017-10-06,4.479
2017-10-09,4.58
2017-10-10,4.667
2017-10-11,4.717
2017-10-12,4.719
2017-10-13,4.807
2017-10-16,4.89
2017-10-17,4.885
2017-10-18,4.881
2017-10-19,4.887
2017-10-20,4.864
2017-10-23,4.857
2017-10-24,4.908
2017-10-25,4.784
2017-10-26,4.834
2017-10-27,4.987
2017-10-30,5.036
2017-10-31,5.109
2017-11-01,5.119
2017-11-02,5.088
2017-11-03,5.156
2017-11-06,5.179
2017-11-07,5.238
2017-11-08,5.167
2017-11-09,5.072
2017-11-10,5.34
2017-11-13,5.253
2017-11-14,5.291
2017-11-15,5.187
2017-11-16,5.228
2017-11-17,5.222
2017-11-20,5.289
2017-11-21,5.337
2017-11-22,5.313
2017-11-24,5.364
2017-11-27,5.294
2017-11-28,5.209
2017-11-29,4.856
2017-11-30,4.962
2017-12-01,4.887
2017-12-04,4.615
2017-12-05,4.641
2017-12-06,4.679
2017-12-07,4.746
2017-12-08,4.734
2017-12-11,4.812
2017-12-12,4.718
2017-12-13,4.603
2017-12-14,4.61
2017-12-15,4.736
2017-12-18,4.892
2017-12-19,4.848
2017-12-20,4.865
2017-12-21,4.843
2017-12-22,4.827
2017-12-26,4.881
2017-12-27,4.874
2017-12-28,4.88
2017-12-29,4.784
2018-01-02,4.928
2018-01-03,5.253
2018-01-04,5.28
2018-01-05,5.325
2018-01-08,5.488
2018-01-09,5.487
2018-01-10,5.53
2018-01-11,5.54
2018-01-12,5.512
2018-01-16,5.441
2018-01-17,5.555
2018-01-18,5.549
2018-01-19,5.689
2018-01-22,5.777
2018-01-23,5.906
2018-01-24,5.829
2018-01-25,5.843
2018-01-26,6.016
2018-01-29,6.103
2018-01-30,6.0
2018-01-31,6.077
2018-02-01,5.946
2018-02-02,5.773
2018-02-05,5.283
2018-02-06,5.577
2018-02-07,5.656
2018-02-08,5.377
2018-02-09,5.737
2018-02-12,5.637
2018-02-13,5.751
2018-02-14,5.968
2018-02-15,6.094
2018-02-16,6.028
2018-02-20,6.158
2018-02-21,5.971
2018-02-22,5.99
2018-02-23,6.084
2018-02-26,6.1
2018-02-27,6.087
2018-02-28,5.986
2018-03-01,5.744
2018-03-02,5.851
2018-03-05,5.829
2018-03-06,5.99
2018-03-07,5.982
2018-03-08,5.966
2018-03-09,6.069
2018-03-12,6.178
2018-03-13,6.128
2018-03-14,6.153
2018-03-15,6.168
2018-03-16,6.196
2018-03-19,5.962
2018-03-20,6.174
2018-03-21,6.149
2018-03-22,5.983
2018-03-23,5.763
2018-03-26,6.048
2018-03-27,5.579
2018-03-28,5.476
2018-03-29,5.729
2018-04-02,5.468
2018-04-03,5.574
2018-04-04,5.597
2018-04-05,5.476
2018-04-06,5.3
2018-04-09,5.329
2018-04-10,5.638
2018-04-11,5.597
2018-04-12,5.803
2018-04-13,5.727
2018-04-16,5.726
2018-04-17,5.876
2018-04-18,5.847
2018-04-19,5.666
2018-04-20,5.658
2018-04-23,5.538
2018-04-24,5.472
2018-04-25,5.36
2018-04-26,5.571
2018-04-27,5.599
2018-04-30,5.563
2018-05-01,5.619
2018-05-02,5.598
2018-05-03,5.763
2018-05-04,5.914
2018-05-07,6.152
2018-05-08,6.194
2018-05-09,6.327
2018-05-10,6.435
2018-05-11,6.296
2018-05-14,6.317
2018-05-15,6.074
2018-05-16,6.086
2018-05-17,6.128
2018-05-18,6.084
2018-05-21,6.042
2018-05-22,6.004
2018-05-23,6.127
2018-05-24,6.131
2018-05-25,6.17
2018-05-29,6.153
2018-05-30,6.262
2018-05-31,6.242
2018-06-01,6.377
2018-06-04,6.556
2018-06-05,6.561
2018-06-06,6.563
2018-06-07,6.507
2018-06-08,6.492
2018-06-11,6.451
2018-06-12,6.499
2018-06-13,6.495
2018-06-14,6.607
2018-06-15,6.566
2018-06-18,6.562
2018-06-19,6.44
2018-06-20,6.493
2018-06-21,6.364
2018-06-22,6.212
2018-06-25,5.919
2018-06-26,5.99
2018-06-27,5.835
2018-06-28,5.962
2018-06-29,5.864
2018-07-02,5.996
2018-07-03,5.862
2018-07-05,6.008
2018-07-06,6.122
2018-07-09,6.17
2018-07-10,6.269
2018-07-11,6.127
2018-07-12,6.219
2018-07-13,6.171
2018-07-16,6.144
2018-07-17,6.279
2018-07-18,6.23
2018-07-19,6.238
2018-07-20,6.21
2018-07-23,6.173
2018-07-24,6.156
2018-07-25,6.234
2018-07-26,6.308
2018-07-27,6.238
2018-07-30,6.043
2018-07-31,6.061
2018-08-01,6.101
2018-08-02,6.203
2018-08-03,6.24
2018-08-06,6.288
2018-08-07,6.36
2018-08-08,6.396
2018-08-09,6.348
2018-08-10,6.307
2018-08-13,6.34
2018-08-14,6.471
2018-08-15,6.413
2018-08-16,6.372
2018-08-17,6.06
2018-08-20,6.135
2018-08-21,6.27
2018-08-22,6.505
2018-08-23,6.605
2018-08-24,6.738
2018-08-27,6.829
2018-08-28,6.792
2018-08-29,6.897
2018-08-30,6.88
2018-08-31,6.951
2018-09-04,7.026
2018-09-05,6.895
2018-09-06,6.754
2018-09-07,6.733
2018-09-10,6.804
2018-09-11,6.756
2018-09-12,6.642
2018-09-13,6.72
2018-09-14,6.846
2018-09-17,6.784
2018-09-18,6.712
2018-09-19,6.736
2018-09-20,6.595
2018-09-21,6.525
2018-09-24,6.58
2018-09-25,6.647
2018-09-26,6.611
2018-09-27,6.622
2018-09-28,6.96
2018-10-01,7.166
2018-10-02,7.095
2018-10-03,7.101
2018-10-04,6.917
2018-10-05,6.683
2018-10-08,6.582
2018-10-09,6.576
2018-10-10,6.085
2018-10-11,5.823
2018-10-12,6.106
2018-10-15,5.829
2018-10-16,6.088
2018-10-17,6.02
2018-10-18,5.932
2018-10-19,5.676
2018-10-22,5.726
2018-10-23,5.475
2018-10-24,4.939
2018-10-25,5.147
2018-10-26,4.911
2018-10-29,4.597
2018-10-30,5.027
2018-10-31,5.221
2018-11-01,5.402
2018-11-02,5.323
2018-11-05,5.245
2018-11-06,5.227
2018-11-07,5.295
2018-11-08,5.102
2018-11-09,5.094
2018-11-12,4.694
2018-11-13,4.936
2018-11-14,4.884
2018-11-15,5.012
2018-11-16,4.072
2018-11-19,3.584
2018-11-20,3.692
2018-11-21,3.584
2018-11-23,3.591
2018-11-26,3.79
2018-11-27,3.807
2018-11-28,3.964
2018-11-29,3.901
2018-11-30,4.052
2018-12-03,4.215
2018-12-04,3.895
2018-12-06,3.924
2018-12-07,3.659
2018-12-10,3.765
2018-12-11,3.674
2018-12-12,3.691
2018-12-13,3.691
2018-12-14,3.631
2018-12-17,3.559
2018-12-18,3.643
2018-12-19,3.434
2018-12-20,3.349
2018-12-21,3.212
2018-12-24,3.15
2018-12-26,3.3
2018-12-27,3.252
2018-12-28,3.313
2018-12-31,3.31
2019-01-02,3.377
2019-01-03,3.173
2019-01-04,3.376
2019-01-07,3.555
2019-01-08,3.466
2019-01-09,3.535
2019-01-10,3.6
2019-01-11,3.69
2019-01-14,3.73
2019-01-15,3.715
2019-01-16,3.69
2019-01-17,3.761
2019-01-18,3.89
2019-01-22,3.688
2019-01-23,3.701
2019-01-24,3.913
2019-01-25,3.97
2019-01-28,3.421
2019-01-29,3.262
2019-01-30,3.406
2019-01-31,3.564
2019-02-01,3.588
2019-02-04,3.698
2019-02-05,3.717
2019-02-06,3.793
2019-02-07,3.655
2019-02-08,3.673
2019-02-11,3.631
2019-02-12,3.748
2019-02-13,3.79
2019-02-14,3.831
2019-02-15,3.901
2019-02-19,3.883
2019-02-20,3.931
2019-02-21,3.862
2019-02-22,3.946
2019-02-25,3.934
2019-02-26,3.895
2019-02-27,3.853
2019-02-28,3.828
2019-03-01,3.882
2019-03-04,3.891
2019-03-05,3.884
2019-03-06,3.773
2019-03-07,3.704
2019-03-08,3.738
2019-03-11,3.999
2019-03-12,4.033
2019-03-13,4.185
2019-03-14,4.109
2019-03-15,4.214
2019-03-18,4.193
2019-03-19,4.36
2019-03-20,4.328
2019-03-21,4.565
2019-03-22,4.405
2019-03-25,4.313
2019-03-26,4.389
2019-03-27,4.38
2019-03-28,4.399
2019-03-29,4.456
2019-04-01,4.523
2019-04-02,4.541
2019-04-03,4.681
2019-04-04,4.672
2019-04-05,4.739
2019-04-08,4.76
2019-04-09,4.697
2019-04-10,4.767
2019-04-11,4.753
2019-04-12,4.715
2019-04-15,4.584
2019-04-16,4.671
2019-04-17,4.648
2019-04-18,4.623
2019-04-22,4.677
2019-04-23,4.732
2019-04-24,4.744
2019-04-25,4.638
2019-04-26,4.42
2019-04-29,4.45
2019-04-30,4.492
2019-05-01,4.479
2019-05-02,4.546
2019-05-03,4.542
2019-05-06,4.463
2019-05-07,4.296
2019-05-08,4.316
2019-05-09,4.223
2019-05-10,4.189
2019-05-13,3.932
2019-05-14,4.021
2019-05-15,3.96
2019-05-16,3.975
2019-05-17,3.884
2019-05-20,3.766
2019-05-21,3.848
2019-05-22,3.777
2019-05-23,3.656
2019-05-24,3.602
2019-05-28,3.557
2019-05-29,3.483
2019-05-30,3.456
2019-05-31,3.365
2019-06-03,3.324
2019-06-04,3.553
2019-06-05,3.51
2019-06-06,3.572
2019-06-07,3.615
2019-06-10,3.688
2019-06-11,3.745
2019-06-12,3.632
2019-06-13,3.683
2019-06-14,3.594
2019-06-17,3.603
2019-06-18,3.798
2019-06-19,3.804
2019-06-20,3.829
2019-06-21,3.77
2019-06-24,3.793
2019-06-25,3.763
2019-06-26,3.957
2019-06-27,4.055
2019-06-28,4.08
2019-07-01,4.128
2019-07-02,4.031
2019-07-03,4.043
2019-07-05,3.981
2019-07-08,3.906
2019-07-09,3.908
2019-07-10,3.977
2019-07-11,4.131
2019-07-12,4.164
2019-07-15,4.156
2019-07-16,4.151
2019-07-17,4.216
2019-07-18,4.228
2019-07-19,4.185
2019-07-22,4.256
2019-07-23,4.364
2019-07-24,4.439
2019-07-25,4.308
2019-07-26,4.35
2019-07-29,4.343
2019-07-30,4.359
2019-07-31,4.192
2019-08-01,4.097
2019-08-02,4.005
2019-08-05,3.746
2019-08-06,3.785
2019-08-07,3.823
2019-08-08,3.932
2019-08-09,3.831
2019-08-12,3.763
2019-08-13,3.877
2019-08-14,3.728
2019-08-15,3.696
2019-08-16,3.964
2019-08-19,4.243
2019-08-20,4.171
2019-08-21,4.254
2019-08-22,4.26
2019-08-23,4.036
2019-08-26,4.111
2019-08-27,4.02
2019-08-28,4.009
2019-08-29,4.153
2019-08-30,4.166
2019-09-03,4.083
2019-09-04,4.197
2019-09-05,4.47
2019-09-06,4.443
2019-09-09,4.489
2019-09-10,4.556
2019-09-11,4.584
2019-09-12,4.583
2019-09-13,4.525
2019-09-16,4.482
2019-09-17,4.503
2019-09-18,4.476
2019-09-19,4.4
2019-09-20,4.295
2019-09-23,4.348
2019-09-24,4.291
2019-09-25,4.432
2019-09-26,4.41
2019-09-27,4.272
2019-09-30,4.329
2019-10-01,4.327
2019-10-02,4.303
2019-10-03,4.509
2019-10-04,4.525
2019-10-07,4.584
2019-10-08,4.408
2019-10-09,4.494
2019-10-10,4.552
2019-10-11,4.625
2019-10-14,4.639
2019-10-15,4.884
2019-10-16,4.83
2019-10-17,4.832
2019-10-18,4.737
2019-10-21,4.875
2019-10-22,4.865
2019-10-23,4.852
2019-10-24,4.896
2019-10-25,5.087
2019-10-28,5.143
2019-10-29,5.046
2019-10-30,5.048
2019-10-31,4.999
2019-11-01,5.038
2019-11-04,5.235
2019-11-05,5.213
2019-11-06,5.164
2019-11-07,5.181
2019-11-08,5.167
2019-11-11,5.177
2019-11-12,5.213
2019-11-13,5.187
2019-11-14,5.217
2019-11-15,5.078
2019-11-18,5.279
2019-11-19,5.173
2019-11-20,5.252
2019-11-21,5.227
2019-11-22,5.245
2019-11-25,5.501
2019-11-26,5.397
2019-11-27,5.431
2019-11-29,5.394
2019-12-02,5.208
2019-12-03,5.168
2019-12-04,5.212
2019-12-05,5.195
2019-12-06,5.28
2019-12-09,5.28
2019-12-10,5.325
2019-12-11,5.409
2019-12-12,5.577
2019-12-13,5.575
2019-12-16,5.603
2019-12-17,5.682
2019-12-18,5.712
2019-12-19,5.86
2019-12-20,5.957
2019-12-23,5.944
2019-12-24,5.939
2019-12-26,5.953
2019-12-27,5.895
2019-12-30,5.782
2019-12-31,5.856
2020-01-02,5.971
2020-01-03,5.875
2020-01-06,5.9
2020-01-07,5.971
2020-01-08,5.982
2020-01-09,6.048
2020-01-10,6.081
2020-01-13,6.271
2020-01-14,6.154
2020-01-15,6.112
2020-01-16,6.195
2020-01-17,6.204
2020-01-21,6.171
2020-01-22,6.225
2020-01-23,6.293
2020-01-24,6.234
2020-01-27,5.978
2020-01-28,6.171
2020-01-29,6.111
2020-01-30,6.118
2020-01-31,5.884
2020-02-03,5.981
2020-02-04,6.15
2020-02-05,6.241
2020-02-06,6.328
2020-02-07,6.261
2020-02-10,6.545
2020-02-11,6.667
2020-02-12,6.783
2020-02-13,6.739
2020-02-14,7.212
2020-02-18,7.381
2020-02-19,7.832
2020-02-20,7.683
2020-02-21,7.319
2020-02-24,6.801
2020-02-25,6.522
2020-02-26,6.661
2020-02-27,6.29
2020-02-28,6.725
2020-03-02,6.884
2020-03-03,6.621
2020-03-04,7.085
2020-03-05,6.806
2020-03-06,6.625
2020-03-09,6.112
2020-03-10,6.502
2020-03-11,6.138
2020-03-12,5.387
2020-03-13,5.997
2020-03-16,4.891
2020-03-17,5.411
2020-03-18,5.051
2020-03-19,5.303
2020-03-20,5.124
2020-03-23,5.296
2020-03-24,6.205
2020-03-25,6.117
2020-03-26,6.406
2020-03-27,6.294
2020-03-30,6.614
2020-03-31,6.564
2020-04-01,6.053
2020-04-02,6.362
2020-04-03,6.074
2020-04-06,6.684
2020-04-07,6.45
2020-04-08,6.648
2020-04-09,6.548
2020-04-13,6.72
2020-04-14,7.071
2020-04-15,6.994
2020-04-16,7.339
2020-04-17,7.279
2020-04-20,7.148
2020-04-21,6.711
2020-04-22,7.126
2020-04-23,7.073
2020-04-24,7.211
2020-04-27,7.398
2020-04-28,7.256
2020-04-29,7.432
2020-04-30,7.278
2020-05-01,7.042
2020-05-04,7.254
2020-05-05,7.315
2020-05-06,7.416
2020-05-07,7.592
2020-05-08,7.782
2020-05-11,8.034
2020-05-12,7.772
2020-05-13,7.75
2020-05-14,7.999
2020-05-15,8.458
2020-05-18,8.716
2020-05-19,8.771
2020-05-20,8.935
2020-05-21,8.741
2020-05-22,8.991
2020-05-26,8.684
2020-05-27,8.492
2020-05-28,8.454
2020-05-29,8.841
2020-06-01,8.772
2020-06-02,8.791
2020-06-03,8.735
2020-06-04,8.736
2020-06-05,8.889
2020-06-08,8.775
2020-06-09,9.015
2020-06-10,9.334
2020-06-11,8.766
2020-06-12,8.902
2020-06-15,9.142
2020-06-16,9.037
2020-06-17,9.204
2020-06-18,9.186
2020-06-19,9.229
2020-06-22,9.494
2020-06-23,9.417
2020-06-24,9.204
2020-06-25,9.457
2020-06-26,9.123
2020-06-29,9.168
2020-06-30,9.465
2020-07-01,9.497
2020-07-02,9.579
2020-07-06,9.805
2020-07-07,9.838
2020-07-08,10.181
2020-07-09,10.473
2020-07-10,10.443
2020-07-13,10.018
2020-07-14,10.341
2020-07-15,10.192
2020-07-16,10.1
2020-07-17,10.166
2020-07-20,10.474
2020-07-21,10.293
2020-07-22,10.403
2020-07-23,10.095
2020-07-24,10.159
2020-07-27,10.386
2020-07-28,10.18
2020-07-29,10.429
2020-07-30,10.577
2020-07-31,10.578
2020-08-03,10.972
2020-08-04,11.189
2020-08-05,11.248
2020-08-06,11.296
2020-08-07,11.161
2020-08-10,11.126
2020-08-11,10.813
2020-08-12,11.401
2020-08-13,11.404
2020-08-14,11.524
2020-08-17,12.294
2020-08-18,12.218
2020-08-19,12.097
2020-08-20,12.099
2020-08-21,12.64
2020-08-24,12.676
2020-08-25,12.706
2020-08-26,12.729
2020-08-27,12.585
2020-08-28,13.102
2020-08-31,13.328
2020-09-01,13.777
2020-09-02,14.301
2020-09-03,12.974
2020-09-04,12.583
2020-09-08,11.875
2020-09-09,12.675
2020-09-10,12.273
2020-09-11,12.126
2020-09-14,12.832
2020-09-15,12.95
2020-09-16,12.475
2020-09-17,12.424
2020-09-18,12.151
2020-09-21,12.478
2020-09-22,12.598
2020-09-23,12.086
2020-09-24,12.309
2020-09-25,12.833
2020-09-28,12.994
2020-09-29,13.184
2020-09-30,13.488
2020-10-01,13.572
2020-10-02,13.021
2020-10-05,13.599
2020-10-06,13.693
2020-10-07,13.92
2020-10-08,13.795
2020-10-09,13.719
2020-10-12,14.181
2020-10-13,14.203
2020-10-14,14.051
2020-10-15,13.926
2020-10-16,13.768
2020-10-19,13.455
2020-10-20,13.602
2020-10-21,13.482
2020-10-22,13.319
2020-10-23,13.547
2020-10-26,13.1
2020-10-27,13.355
2020-10-28,12.587
2020-10-29,12.983
2020-10-30,12.494
2020-11-02,12.541
2020-11-03,12.978
2020-11-04,13.751
2020-11-05,14.115
2020-11-06,14.516
2020-11-09,13.588
2020-11-10,12.73
2020-11-11,13.376
2020-11-12,13.414
2020-11-13,13.255
2020-11-16,13.473
2020-11-17,13.38
2020-11-18,13.386
2020-11-19,13.398
2020-11-20,13.046
2020-11-23,13.099
2020-11-24,12.917
2020-11-25,13.193
2020-11-27,13.219
2020-11-30,13.359
2020-12-01,13.348
2020-12-02,13.502
2020-12-03,13.358
2020-12-04,13.519
2020-12-07,13.568
2020-12-08,13.312
